Docket Entry ID,Document ID,Description,Label
412055613,425307717,BNC Certificate of Mailing - First Meeting of Creditors,other
412055614,425307723,BNC Certificate of Mailing - Chapter 13 Restraining Notice,other
412055615,425307721,Discharging chapter 7 trustee (auto),other
412055616,425307722,BNC Certificate of Mailing - First Meeting of Creditors,other
412055617,425307724,BNC Certificate of Notice,other
412055618,425307725,AutoClose bankruptcy case,other
412055619,425307726,BNC Certificate of Mailing - First Meeting of Creditors,other
412055620,425307727,BNC Certificate of Notice,other
412055621,425307731,BNC Certificate of Mailing,other
412055622,425307728,Discharging chapter 7 trustee (auto),other
412055623,425307729,BNC Certificate of Mailing - First Meeting of Creditors,other
412055624,425307730,BNC Certificate of Notice,other
412055625,425307732,AutoClose bankruptcy case,other
412055626,425307734,Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055627,425307737,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055588,425307695,BNC Certificate of Mailing - First Meeting of Creditors,other
412055589,425307696,BNC Certificate of Notice,other
412055590,425307699,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055591,425307698,BNC Certificate of Mailing,other
412055592,425307697,AutoClose bankruptcy case,other
412055593,425307700,BNC Certificate of Mailing - First Meeting of Creditors,other
412055594,425307701,BNC Certificate of Notice,other
412055595,425307702,Discharging chapter 7 trustee (auto),other
412055596,425307703,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055597,425307704,BNC Certificate of Notice,other
412055598,425307705,AutoClose bankruptcy case,other
412055599,425307706,BNC Certificate of Mailing - First Meeting of Creditors,other
412055600,425307707,Discharging chapter 7 trustee (auto),other
412055601,425307709,BNC Certificate of Mailing - Meeting of Creditors,other
412055602,425307708,BNC Certificate of Notice,other
412055603,425307710,BNC Certificate of Mailing - First Meeting of Creditors,other
412055604,425307711,AutoClose bankruptcy case,other
412055605,425307713,BNC Certificate of Mailing,other
412055606,425307712,BNC Certificate of Notice,other
412055607,425307714,Discharging chapter 7 trustee (auto),other
412055568,425307674,BNC Certificate of Mailing - First Meeting of Creditors,other
412055569,425307675,AutoClose bankruptcy case,other
412055570,425307677,BNC Certificate of Notice,other
412055571,425307679,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055572,425307678,BNC Certificate of Mailing - First Meeting of Creditors,other
412055573,425307682,BNC Certificate of Mailing,other
412055574,425307680,Discharging chapter 7 trustee (auto),other
412055575,425307683,BNC Certificate of Mailing - First Meeting of Creditors,other
412055576,425307681,BNC Certificate of Notice - PDF Document,other
412055577,425307684,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055578,425307685,AutoClose bankruptcy case,other
412055579,425307686,BNC Certificate of Notice - PDF Document,other
412055580,425307687,BNC Certificate of Mailing - First Meeting of Creditors,other
412055581,425307688,Discharging chapter 7 trustee (auto),other
412055582,425307689,BNC Certificate of Notice,other
412055583,425307690,BNC Certificate of Mailing - First Meeting of Creditors,other
412055584,425307691,AutoClose bankruptcy case,other
412055585,425307692,BNC Certificate of Notice,other
412055586,425307694,BNC Certificate of Mailing - Meeting of Creditors,other
412055587,425307693,Discharging chapter 7 trustee (auto),other
412055548,425307656,BNC Certificate of Notice - Auto Docket,other
412055549,425307655,BNC Certificate of Mailing,other
412055550,425307657,BNC Certificate of Mailing - First Meeting of Creditors,other
412055551,425307659,BNC Certificate of Mailing - Meeting of Creditors,other
412055552,425307660,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055553,425307658,BNC Certificate of Mailing - First Meeting of Creditors,other
412055554,425307661,BNC Certificate of Mailing - First Meeting of Creditors,other
412055555,425307662,BNC Certificate of Mailing,other
412055556,425307664,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055557,425307663,Declaration,declaration
412055558,425307665,Extend Deadline to File Schedules and/or Plan (Case Opening Documents - All Chapters) (motion),motion
412055559,425307667,BNC Certificate of Mailing,other
412055560,425307666,BNC Certificate of Mailing - First Meeting of Creditors,other
412055561,425307669,BNC Certificate of Notice - Auto Docket,other
412055562,425307668,BNC Certificate of Mailing,other
412055563,425307670,Objection,motion
412055564,425307671,BNC Certificate of Notice,other
412055565,425307672,BNC Certificate of Mailing - First Meeting of Creditors,other
412055566,425307676,BNC Certificate of Mailing - Meeting of Creditors,other
412055567,425307673,BNC Certificate of Mailing,other
412055528,425307636,BNC Court Certificate of Notice re Notice Regarding Interpreters,other
412055529,425307635,BNC Certificate of Notice - Auto Docket,other
412055530,425307637,BNC Certificate of Mailing - PDF Document,other
412055531,425307638,BNC Certificate of Mailing,other
412055532,425307639,BNC Certificate of Mailing - PDF Document,other
412055533,425307640,BNC Certificate of Mailing,other
412055534,425307641,BNC Certificate of Mailing - PDF Document,other
412055535,425307642,BNC Certificate of Mailing,other
412055536,425307644,BNC Certificate of Notice - Auto Docket,other
412055537,425307643,BNC Certificate of Mailing,other
412055538,425307647,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055539,425307645,BNC Certificate of Mailing - PDF Document,other
412055540,425307646,BNC Certificate of Mailing,other
412055541,425307649,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055542,425307648,BNC Certificate of Mailing - First Meeting of Creditors,other
412055543,425307650,BNC Certificate of Mailing,other
412055544,425307651,BNC Certificate of Mailing - First Meeting of Creditors,other
412055545,425307652,BNC Certificate of Mailing,other
412055546,425307653,BNC Certificate of Mailing - First Meeting of Creditors,other
412055547,425307654,BNC Certificate of Mailing,other
412055508,425307615,Certificate of Service BNC Meeting of Creditors,other
412055509,425307616,BNC Certificate of Mailing,other
412055510,425307617,BNC Certificate of Mailing,other
412055511,425307618,BNC Certificate of Notice - Auto Docket,other
412055512,425307620,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055513,425307619,BNC Certificate of Mailing,other
412055514,425307621,BNC Certificate of Mailing,other
412055515,425307622,Certificate of Service BNC Meeting of Creditors,other
412055516,425307624,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055517,425307623,BNC Certificate of Mailing,other
412055518,425307626,BNC Certificate of Notice - Auto Docket,other
412055519,425307625,Assignment/Transfer of Claim (Fee),other
412055520,425307627,BNC Certificate of Mailing,other
412055521,425307628,Assignment/Transfer of Claim (Fee),other
412055522,425307629,BNC Certificate of Mailing,other
412055523,425307630,Assignment/Transfer of Claim (Fee),other
412055524,425307632,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055525,425307631,BNC Certificate of Mailing,other
412055526,425307633,Certificate of Service BNC Meeting of Creditors,other
412055527,425307634,BNC Certificate of Mailing,other
412055488,425307595,BNC Certificate of Notice,other
412055489,425307596,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055490,425307597,Response,motion
412055491,425307598,BNC Certificate of Notice,other
412055492,425307599,BNC Certificate of Mailing,other
412055493,425307600,BNC Certificate of Mailing,other
412055494,425307603,BNC Court Certificate of Notice re Notice Regarding Interpreters,other
412055495,425307604,BNC Certificate of Notice - Auto Docket,other
412055496,425307601,BNC Certificate of Notice,other
412055497,425307602,BNC Certificate of Mailing,other
412055498,425307605,BNC Certificate of Mailing,other
412055499,425307606,Certificate of Service BNC P Order,other
412055500,425307607,BNC Certificate of Notice,other
412055501,425307608,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055502,425307609,BNC Certificate of Mailing,other
412055503,425307610,BNC Certificate of Notice - Auto Docket,other
412055504,425307611,BNC Certificate of Notice,other
412055505,425307613,BNC Certificate of Mailing,other
412055506,425307612,BNC Certificate of Mailing,other
412055507,425307614,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055468,425307576,BNC Certificate of Mailing,other
412055469,425307575,BNC Court Certificate of Notice re Bankruptcy Case and Meeting of Creditors,other
412055470,425307577,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055471,425307578,BNC Certificate of Mailing,other
412055472,425307579,Certificate of Service BNC Meeting of Creditors,other
412055473,425307580,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055474,425307581,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055475,425307582,BNC Certificate of Mailing,other
412055476,425307583,BNC Certificate of Mailing,other
412055477,425307584,BNC Certificate of Notice,other
412055478,425307585,BNC Court Certificate of Notice re Notice of Incomplete Schedules Due,other
412055479,425307586,Certificate of Service BNC Meeting of Creditors,other
412055480,425307587,Close Bankruptcy Case AND Closing Order: Discharging Standing Trustee (Ch 12/13-Dismiss/Discharge),judgment
412055481,425307588,BNC Certificate of Notice - Auto Docket,other
412055482,425307589,BNC Certificate of Notice,other
412055483,425307591,BNC Certificate of Mailing,other
412055484,425307590,BNC Certificate of Notice,other
412055485,425307592,BNC Court Certificate of Notice re Notice of Order to Pay Filing Fees in Installment,other
412055486,425307593,BNC Certificate of Notice - Auto Docket,other
412055487,425307594,Certificate of Service BNC P Order,other
412055448,425307555,File Excess Pages,other
412055449,425307556,Response to motion,motion
412055450,425307557,In Limine,motion
412055451,425307558,2255 AND In Limine,motion
412055452,425307559,BNC Certificate of Mailing,other
412055453,425307560,BNC Certificate of Mailing,other
412055454,425307561,Services Rendered Pursuant to 330(e) by Trustee (paperless entry),other
412055455,425307562,BNC Certificate of Mailing,other
412055456,425307563,Services Rendered Pursuant to 330(e) by Trustee (paperless entry),other
412055457,425307564,Services Rendered Pursuant to 330(e) by Trustee (paperless entry),other
412055458,425307565,BNC Certificate of Mailing,other
